text,label
Tanvir got the early wicket and the spinners came in and took control of the game,pos
They were economical and took 6 wickets between them.,pos
It has been a disciplined effort from South Africa to go 2-1 up in the series,pos
The openers were looking good and added 50 runs for the first wicket,pos
"But it was that man again, Steyn, who came into the attack and got rid off the danger man Shehzad",pos
"They kept on getting wickets at regular intervals and once again Pakistani batsmen struggled to play Tahir, who ended up with career best figures in ODIs",pos
South Africa now take an unassailable 3-1 lead in the 5-match series,pos
"Pakistan made two good changes to their side and that yielded good results for them, with both Maqsood and Junaid performing well",pos
Maqsood looked promising and smashed his maiden fifty to bail Pakistan out of trouble,pos
The visitors held their nerve at the death to pull off a fine win.,pos
It is a comprehensive victory for South Africa,pos
They never looked in trouble after they were set a mere 99 as the target,pos
They lost Amla early but de Kock and du Plessis saw them through with no more hiccups,pos
Both of them batted sensibly as they attacked all the other bowles except Ajmal,pos
They paced their innings perfectly as they went after the bowling only after they were well set,pos
Yet another convincing performance from the Indians and once again it was the top order who set them up for this chase,pos
"Rohit Sharma looked a bit iffy at the start, but then settled down to play some fine shots",pos
"He lost Dhawan early, but Kohli was once again in his elements",pos
They made batting look easy on what was a difficult surface,pos
"Both made fifties, with Kohli also completing 5000 career ODI runs, becoming the fastest Indian and the joint fastest along with Sir Viv Richards.*",pos
West Indies pull off the victory and level the series 1-1,pos
But Darren Bravo and Powell steadied the innings and added 100 runs for the third wicket,pos
Simmons was joined by Sammy with whom he added 82 runs for the sixth wicket,pos
He then went on to score a fifty and became one of the four batsmen to do so,pos
"But it was their Test skipper, who kept his cool and took them home.",pos
This was a professional performance by the Indian batsmen,pos
"Dhawan completed his 5th ODI hundred, Yuvraj went past fifty after a long time",pos
Raina played a sweet little cameo while Dhoni was there to play the winning shot,pos
A clinical win in the end for Sri Lanka and they win the rain-curtailed 2-match series 1-0,pos
"Chasing a moderate total of 143, they got off to a scintillating start with Kusal Perera firing on all cylinders",pos
Dilshan gave him good support and allowed the youngster to call the shots,pos
Both batsmen completed their fifties and it was Dilshan's 6th consecutive 50+ score in the T20 format,pos
South Africa win by 4 runs according to D/L method,pos
The visitors had got off to a decent start and were within par with the required run-rate,pos
It was an all-round effort from Pakistan that helps them square the 2-match series 1-1,pos
South Africa were once again given a good start from de Kock and Amla,pos
Duminy played well with Miller and they put on 53 for the fifth wicket,pos
Afridi was the pick of the bowlers as he picked up three wickets and was well supported by Bhatti,pos
Tanvir held his nerve to defend 17 runs in the last over and that helped Pakistan level the series.,pos
What a thriller we have witnessed just now,pos
This is Pakistan's maiden ODI series win in South Africa,pos
"Chasing a competitive total of 262, they went off to a poor start losing Smith, but Amla and de Kock steadied the ship with an 87-run partnership for the 2nd wicket",pos
The South African captain went berserk and smashed all the Pakistani bowlers all round the park,pos
South Africa had a few hiccups but got there in the end,pos
They got off to a flier with de Kock and Amla going all guns blazing,pos
"de Kock threw his wicket away, the spinners came in and took control of the game and didn't give any freebies",pos
"However, de Villiers was positive as kept his cool and saw his team through which he could not in the last game",pos
West Indies at last win a match on the tour,pos
McClenaghan got the hosts off to a fabulous start as he picked up four three wickets and had them reeling at 3 for 32,pos
"But, it was Sammy who played a blinder of an innings to take them to victory",pos
The knock of 43 came off 27 balls and he picked the right balls to attack,pos
"The Kiwi bowlers were led by McClenaghan, who picked up his first five wicket haul and continued his fine form this year",pos
He was well supported by Mills who picked up two wickets and kept it tight at the other end.,pos
The West Indies bowlers were impeccable with their line and lengths and hit the right areas,pos
Nikita Miller was the star with the ball as he finished with impressive figures of 4-45.West Indies have leveled the five-match ODI series 2-2,pos
"They have thrashed the hosts by 203 runs, the highest victory margin in terms of runs for West Indies against any Test playing nation",pos
"West Indies were fantastic with the bat, thanks to the solid 211-run stand between Edwards and Bravo",pos
They continued their good show with the ball as well and picked up wickets at regular intervals.,pos
Narine was once again the pick of the bowlers and was well supported by Russell,pos
Ronchi joined Taylor out in the middle and the duo added 68 runs for the sixth wicket,pos
The wicket-keeper carried his fine form from the previous game to notch up his maiden T20I fifty,pos
Taylor played the perfect second fiddle in the partnership,pos
Neesham came down and finished things off in a hurry.,pos
This is South Africa's second biggest victory over India in terms of runs,pos
An excellent bowling performance hands South Africa a series victory,pos
The South African bowling was at its best as all the bowlers were among the wickets but Tsotsobe and Steyn were at their lethal best as they shared 7 wickets between them.,pos
An excellent comeback from Sri Lanka has helped them to retain their No.1 ranking in T20Is,pos
"After being put in by Hafeez, they went off to a cracking start and the partnership between Perera and Sanga changed the course of the game and they ended up posting a mammoth total",pos
